id ra dec redshift re_ang re_phys
648467 150.34246414590487 2.2830944170113643 0.06199999999999998 7.465334311497983 9.215250716525006
649414 149.55941278202963 2.282336172214242 0.09900000000000027 0.9886287648504665 1.8662100946873499
653193 150.28582998695484 2.2898525675023285 0.10990000000000026 1.1953422002121394 2.4736186883290316
664002 149.60702102074865 2.3046000943510054 0.09109999999999997 0.742683552611169 1.3019267262847194
665456 149.932165339216 2.3068525061176257 0.07990000000000026 1.5855388227507643 2.4697498392648853
669457 149.82544061345658 2.3110808172041546 0.09060000000000028 0.8616904550981028 1.5031277741560936
670260 149.9133440687946 2.31601451885528 0.08860000000000026 0.4026000607646671 0.6883875372389755
670434 150.11953272154904 2.3158520087813734 0.10620000000000027 1.093227816504789 2.1954507917197663
675204 149.845528120081 2.3230592256697595 0.06930000000000028 0.46796620856740384 0.6401403537277872
691940 150.15608646339817 2.347289550149495 0.11970000000000026 0.942063502876527 2.0996571452852977
697007 149.93492616523528 2.3558533038266853 0.08890000000000027 0.8194456937909271 1.40538704728305
704579 150.23547344281687 2.3634534605971864 0.09180000000000027 0.9808867668971865 1.7313033218098886
727624 149.5115879256554 2.4017152102319423 0.09199999999999998 1.8960380292318018 3.353093918644948
731241 150.17313000761249 2.40419737562718 0.04410000000000027 0.8564523692519834 0.7681571899761378
733610 150.17116067098175 2.41299239182958 0.04720000000000026 1.612932513038741 1.542617381846124
735935 149.63167470664976 2.4144899214807047 0.09010000000000026 0.3864292209303301 0.6707540571617449
742140 150.06777793906983 2.4244335684454863 0.08310000000000027 1.1676313017452604 1.8845751919286373
742583 149.55790309045025 2.4216638296899498 0.09170000000000027 0.5326883724079247 0.9393004758224661
746603 149.96913852905575 2.427835140771908 0.10909999999999997 2.0758469943678697 4.268365691078853
748384 150.13073869879395 2.4313962841081542 0.08090000000000028 2.365082964527507 3.7257765068777724
754057 150.31287944619024 2.4437960129281207 0.11140000000000026 0.2479416852667995 0.5191949575568564
754615 150.141975245823 2.4427098996504775 0.10600000000000027 0.9591007991979407 1.9229080669842067
762848 150.01436840597455 2.455602931534163 0.08160000000000027 1.5870171699439226 2.5196411116988497
767692 150.05527590633767 2.4605426736359957 0.08320000000000027 1.6734182354019873 2.703858044504315
767895 150.22101136316078 2.4618697447106537 0.10376929577162608 1.6996173857403656 3.3444394956957884
772288 150.0430204041782 2.4693995707790832 0.10930000000000027 0.719618089147643 1.4820541284572009
778007 149.9840896356941 2.4788721055729432 0.10900000000000026 0.7479991195922742 1.5368057211930628
779956 150.05801146676126 2.4814513663802225 0.10890000000000026 0.8616937359758786 1.7689764709303748
785728 150.20755389982315 2.4888255841747324 0.11230000000000026 1.3440569311549508 2.8342961233605224
790421 150.3160394800277 2.4993772515459054 0.08120000000000027 0.34623320616416403 0.5472609809408217
798791 149.94883674020883 2.508883328972152 0.10890000000000026 1.3644011512500391 2.80098767427874
